Player_Id,First_Name,Last_Name,Country,Gender,Age,Betting_Platform_Tenure,Game_Genre,Daily_playtime,Bet_frequency,Average_bet,Total_bet,Withdraw_Frequency,Welcome_bonus,Other_bonus,Max_win,Avg_profit,Max_loss
882157,Kyle,Clark,Mexico,Female,65,Less than a month,Cricket,Less than 1 hour,Monthly,5444,122,Weekly,351,213,30646,3180,111439
415708,Steven,Strickland,Brazil,Male,67,Less than a month,Basketball,2 - 4 hours,Monthly,107774,113,Monthly,120,622,36338,2908,41436
396029,Michael,Hall,Argentina,Male,64,Less than a month,Cricket,1 - 2 hours,Occasionally,5665,147,Monthly,21,234,881,5201,85915
599297,Taylor,Vaughan,Brazil,Male,61,3-6 months,Cricket,1 - 2 hours,Daily,24080,82,Weekly,9,361,9566,1536,32199
1038909,James,Walker,Brazil,Male,53,Less than a month,Cricket,Less than 1 hour,Occasionally,3441,151,Monthly,425,138,4537,3574,83445
470170,Jeffery,Gilmore,Brazil,Female,62,1-3 months,Avitaor,2 - 4 hours,Weekly,4014,76,Daily,84,210,43249,17310,175854
152787,Brandy,Jones,Mexico,Male,70,Less than a month,Basketball,Less than 1 hour,Daily,300,127,Daily,60,225,84339,715,59675
248241,Gabriel,Barton,Mexico,Male,36,Less than a month,Football,More than 6 hours,Daily,4097,64,Weekly,22,558,37103,2585,81264
937403,Lynn,Vaughan,India,Female,58,Less than a month,Basketball,Less than 1 hour,Daily,3287,51,Monthly,2,53,29938,6287,141037
955699,Elizabeth,Rodriguez,India,Female,35,1-3 months,Cricket,4 - 6 hours,Weekly,1239,904,Weekly,366,500,52469,593,87824
853319,Bradley,Green,Mexico,Male,67,1-3 months,Baseball,2 - 4 hours,Monthly,6339,49,Monthly,24,147,4417,4130,37405
291463,Jeffrey,Walters,Argentina,Male,62,1-3 months,Ladie badminton ,More than 6 hours,Monthly,51431,117,Rarely/Never,31,382,30703,4640,102969
337043,Rhonda,Torres,Mexico,Male,35,1-3 months,Table Tennis,4 - 6 hours,Weekly,51038,124,Monthly,409,25,317775,5134,48786
449281,Karen,Thompson,Brazil,Female,67,3-6 months,Cricket,2 - 4 hours,Weekly,5917,114,Monthly,445,633,8702,2647,72340
692139,Benjamin,Robbins,Argentina,Female,67,1-3 months,Cricket,2 - 4 hours,Daily,44720,122,Weekly,87,200,36464,1243,128205
384913,Luke,Randall,Brazil,Female,71,3-6 months,Virtual Games,2 - 4 hours,Daily,7992,37,Monthly,149,611,53035,1345,88538
293793,Kendra,Shelton,India,Male,66,Less than a month,Football,1 - 2 hours,Occasionally,918,128,Weekly,159,193,38046,2954,162099
813419,Samuel,Jones,Brazil,Male,69,3-6 months,Cricket,2 - 4 hours,Daily,35751,83,Weekly,204,210,41668,4588,18072
243150,James,Ortega,Brazil,Female,78,More than a year,Cricket,Less than 1 hour,Daily,26251,105,Daily,137,372,32046,760,57276
510168,Erica,Martinez,Argentina,Male,72,More than a year,Football,1 - 2 hours,Weekly,71638,111,Monthly,180,160,2921,3117,54136
1020687,Tiffany,Santos,Brazil,Male,73,1-3 months,Football,2 - 4 hours,Monthly,8646,28,Monthly,43,167,9603,1163,31555
652167,Jennifer,Knapp,India,Male,39,3-6 months,Football,2 - 4 hours,Daily,873,85,Monthly,302,124,19202,918,152653
831267,Rebecca,Hodge,Brazil,Male,54,3-6 months,Virtual Games,2 - 4 hours,Occasionally,18906,123,Daily,502,232,14476,3503,96546
596256,Bradley,Acosta,India,Male,33,More than a year,Virtual Games,Less than 1 hour,Monthly,5180,58,Monthly,92,444,48141,2959,159783
372328,John,Brennan,Brazil,Male,28,More than a year,Basketball,2 - 4 hours,Daily,8125,126,Weekly,164,139,61321,685,21174
437925,Christian,Levine,Argentina,Male,77,Less than a month,Virtual Games,Less than 1 hour,Weekly,5369,101,Monthly,507,161,3014,1663,92896
183875,Ryan,Kane,India,Male,64,6-12 months,Cricket,Less than 1 hour,Occasionally,11861,69,Weekly,597,82,10006,4516,181377
695357,Christine,Ramos,India,Male,21,3-6 months,Virtual Games,2 - 4 hours,Weekly,8783,99,Monthly,134,327,36556,1044,94092
988917,Christopher,Schneider,Brazil,Female,62,1-3 months,Cricket,2 - 4 hours,Weekly,4057,857,Monthly,142,213,20872,854,120993
697665,Kimberly,Mccormick,Argentina,Female,76,3-6 months,Virtual Games,1 - 2 hours,No,1744,46,Rarely/Never,8,188,38719,1497,121936
344386,Courtney,Choi,India,Female,59,1-3 months,Football,2 - 4 hours,Monthly,3470,113,Monthly,240,178,3851,346,26963
620542,Meredith,Hoover,Mexico,Female,56,More than a year,Virtual Games,2 - 4 hours,Weekly,47268,35,Monthly,70,408,57964,8475,79915
293843,Christina,Myers,India,Male,64,3-6 months,Basketball,4 - 6 hours,Weekly,5863,102,Monthly,55,217,25631,1220,109166
369179,Megan,Franklin,India,Male,39,3-6 months,Cricket,4 - 6 hours,Weekly,4063,92,Monthly,376,112,15859,2377,110881
652735,Cynthia,Hunt,Brazil,Male,35,1-3 months,Basketball,More than 6 hours,Occasionally,3883,51,Monthly,56,561,42563,3205,31018
732706,Alicia,Ramos,Brazil,Female,64,Less than a month,Cricket,Less than 1 hour,No,6288,57,Daily,171,452,1302,2940,2685
659009,Jennifer,Anderson,Argentina,Male,66,More than a year,Football,1 - 2 hours,Weekly,149,1048,Daily,422,210,29327,843,30748
876785,Nicole,Moon,Argentina,Female,50,More than a year,Baseball,4 - 6 hours,Monthly,34997,76,Monthly,385,171,58746,5054,62826
236683,Kyle,Garcia,Argentina,Male,49,6-12 months,Football,Less than 1 hour,Monthly,17203,33,Daily,206,311,2233,5275,146465
920906,Aaron,Davis,India,Female,52,1-3 months,Football,2 - 4 hours,Monthly,33049,113,Monthly,7,211,441,5334,96318
528172,Monique,Jones,Argentina,Male,32,More than a year,Basketball,2 - 4 hours,Occasionally,3399,106,Monthly,215,547,2721,4106,75408
297508,Alan,Cobb,Brazil,Male,66,1-3 months,Football,Less than 1 hour,Occasionally,3335,118,Weekly,9,173,13632,4297,30255
670503,Lori,Castro,India,Male,57,3-6 months,Virtual Games,2 - 4 hours,Weekly,64496,145,Monthly,492,219,19492,5059,42167
422358,Taylor,Mcknight,India,Male,68,3-6 months,Football,1 - 2 hours,Daily,6561,102,Weekly,3,527,41427,1922,77751
854566,Elizabeth,Boone,India,Female,75,1-3 months,Cricket,4 - 6 hours,Weekly,3906,79,Monthly,149,204,15627,5024,77090
598943,Deanna,Franco,India,Male,48,6-12 months,Football,4 - 6 hours,Occasionally,966,58,Monthly,50,122,15291,2069,58487
220070,Gabriel,Rowe,Mexico,Male,66,3-6 months,Basketball,More than 6 hours,Daily,3016,125,Weekly,62,592,14711,2233,167000
794671,Justin,Jenkins,India,Male,39,3-6 months,Football,Less than 1 hour,Weekly,119,58,Weekly,355,559,64268,4297,89155
486244,Melissa,Snyder,Mexico,Female,43,1-3 months,Football,2 - 4 hours,Daily,17514,36,Daily,117,219,39137,2301,60788
978641,Kelly,Raymond,India,Male,29,3-6 months,Football,4 - 6 hours,Monthly,10252,87,Monthly,130,482,47381,1120,85470
673324,Nicholas,Robinson,India,Male,35,Less than a month,Football,More than 6 hours,Weekly,55779,72,Daily,149,433,11619,4463,66019
835887,Sarah,Davis,India,Male,28,6-12 months,Virtual Games,4 - 6 hours,Weekly,6164,144,Monthly,568,49,32792,7902,40430
710437,Anthony,Perez,Argentina,Male,65,1-3 months,Football,2 - 4 hours,Weekly,10697,99,Weekly,252,217,29156,522,50696
310095,James,Barr,Argentina,Male,57,More than a year,Virtual Games,2 - 4 hours,Weekly,59127,909,Monthly,315,192,47345,2234,20693
562543,Beth,Phillips,Brazil,Male,63,6-12 months,Football,Less than 1 hour,Daily,3910,77,Daily,216,63,24908,3660,113068
739963,Brittany,Reese,India,Female,63,1-3 months,Virtual Games,Less than 1 hour,Monthly,56230,105,Monthly,114,249,9896,2186,127109
625222,Brandon,Henry,India,Female,62,Less than a month,Baseball,Less than 1 hour,Monthly,200,94,Daily,293,91,46144,804,111037
155869,Nicole,Hamilton,Argentina,Female,58,Less than a month,Basketball,1 - 2 hours,Monthly,15994,102,Monthly,516,78,16575,1078,60504
269117,Kelly,Davis,Mexico,Female,56,Less than a month,Cricket,More than 6 hours,Daily,14879,65,Daily,66,333,42678,3041,116049
651199,Melissa,Turner,India,Male,51,3-6 months,Cricket,1 - 2 hours,Occasionally,6111,121,Rarely/Never,259,22,203516,1294,120360
495700,Evan,Jackson,Brazil,Male,28,Less than a month,Cricket,4 - 6 hours,Daily,3845,35,Monthly,164,29,17541,2497,65590
396999,Rebecca,Taylor,Brazil,Male,39,6-12 months,Cricket,2 - 4 hours,Monthly,26672,24,Rarely/Never,151,561,784,3589,88658
568629,Joseph,Vincent,Argentina,Male,61,Less than a month,Ladie badminton ,4 - 6 hours,Weekly,1737,56,Monthly,161,360,8048,716,92876
698250,Michael,Bryant,India,Male,71,3-6 months,Cricket,2 - 4 hours,Weekly,5355,76,Monthly,209,430,56027,1430,69289
796412,Amy,Vargas,Brazil,Male,72,Less than a month,Virtual Games,2 - 4 hours,Daily,5064,125,Daily,583,583,36355,4170,74188
165716,Samantha,Allen,Mexico,Male,29,6-12 months,Cricket,More than 6 hours,Monthly,61332,0,Monthly,203,430,8215,3707,63841
288256,Michael,Dennis,Brazil,Female,45,3-6 months,Cricket,4 - 6 hours,Weekly,7767,123,Monthly,572,116,31488,1680,27316
973689,Joseph,Sanchez,Brazil,Male,37,3-6 months,Kabaddi,Less than 1 hour,Daily,3687,63,Weekly,35,414,60501,626,50606
272355,Timothy,Perez,India,Female,61,1-3 months,Football,1 - 2 hours,Daily,1124,134,Daily,359,321,11126,5337,20336
855738,Christina,Thompson,India,Female,54,Less than a month,Football,4 - 6 hours,Occasionally,925,115,Weekly,36,103,35744,4115,70737
648404,Samuel,Davis,India,Female,59,3-6 months,Cricket,4 - 6 hours,Monthly,3825,78,Rarely/Never,628,500,70686,2634,1250
439907,Kayla,Page,India,Male,50,More than a year,Basketball,4 - 6 hours,Weekly,6573,108,Monthly,190,646,37338,2200,92922
414688,David,Jones,Mexico,Male,30,3-6 months,Virtual Games,1 - 2 hours,Weekly,2420,126,Monthly,342,224,20711,3381,160471
706467,William,Green,Mexico,Female,72,1-3 months,Cricket,2 - 4 hours,Monthly,787,91,Monthly,223,231,37007,3919,125097
356514,Erik,Vargas,India,Male,45,1-3 months,Cricket,Less than 1 hour,Occasionally,37088,107,Daily,131,308,36926,312,37417
272958,Monique,Ware,Argentina,Female,58,1-3 months,Cricket,2 - 4 hours,Weekly,34077,113,Monthly,103,336,55439,583,74082
1028626,Haley,Miller,Mexico,Male,68,6-12 months,Cricket,2 - 4 hours,Monthly,9779,91,Monthly,11,47,19183,2860,193837
907139,Darlene,Gonzalez,India,Male,39,3-6 months,Cricket,2 - 4 hours,Monthly,2074,84,Weekly,389,339,14303,4943,154926
378357,Shane,Williams,Brazil,Female,28,1-3 months,Cricket,2 - 4 hours,Daily,5037,116,Daily,42,371,13364,935,22491
463288,Megan,Houston,India,Male,71,1-3 months,Football,4 - 6 hours,Occasionally,26449,97,Monthly,50,235,12997,540,28870
794868,Erik,Perez,Brazil,Male,61,More than a year,Cricket,4 - 6 hours,Weekly,114523,112,Weekly,431,666,26905,2242,41122
984242,Michael,Gonzalez,Argentina,Male,35,Less than a month,Cricket,2 - 4 hours,Daily,16333,121,Monthly,397,173,3166,501,60532
146975,Matthew,Malone,Mexico,Male,57,Less than a month,Cricket,4 - 6 hours,Monthly,41416,119,Weekly,98,270,45919,3444,71088
701212,Sean,Valencia,India,Male,32,More than a year,Cricket,2 - 4 hours,Daily,2868,134,Weekly,218,98,44648,2402,42696
316487,Carolyn,Carlson,India,Male,64,3-6 months,Baseball,More than 6 hours,Weekly,36999,50,Rarely/Never,191,187,87520,5368,109189
321147,Sean,Franklin,Mexico,Female,74,More than a year,Football,2 - 4 hours,Weekly,11448,53,Monthly,13,547,9396,2757,141872
297450,James,Clark,Argentina,Male,70,Less than a month,Virtual Games,1 - 2 hours,Occasionally,25368,125,Daily,161,658,13691,12307,60669
595705,Jeremy,Griffin,India,Female,30,1-3 months,Other,More than 6 hours,Weekly,4642,115,Monthly,279,423,12079,1213,65794
162021,Douglas,Spencer,Argentina,Male,50,1-3 months,Cricket,Less than 1 hour,Monthly,46815,501,Daily,294,471,31338,6178,49215
480491,Nicholas,Morrison,Argentina,Male,72,Less than a month,Football,2 - 4 hours,Daily,3033,125,Daily,397,134,13425,3869,63287
497501,Bradley,Williams,Brazil,Male,36,Less than a month,Cricket,1 - 2 hours,Monthly,41634,125,Daily,556,268,14641,879,45879
215766,Carl,Rowe,India,Female,49,Less than a month,Cricket,2 - 4 hours,Weekly,36582,119,Monthly,282,264,11610,791,42254
368203,Kristen,Conley,Mexico,Male,66,6-12 months,Cricket,2 - 4 hours,Weekly,7850,7,Daily,68,500,38757,3489,80665
1007640,Billy,Wood,Brazil,Female,64,Less than a month,Virtual Games,1 - 2 hours,Weekly,10130,88,Monthly,326,527,14581,2780,49446
474454,Brian,Duncan,Argentina,Male,46,1-3 months,Cricket,1 - 2 hours,Weekly,6887,117,Daily,371,154,31281,2489,92174
463550,Nicholas,Silva,Brazil,Female,70,1-3 months,Cricket,2 - 4 hours,Occasionally,16263,141,Monthly,419,354,3638,3669,188062
219021,Karen,Kim,India,Female,34,Less than a month,Football,2 - 4 hours,Monthly,27682,142,Daily,8,181,10321,2788,165841
798377,Jessica,Scott,India,Male,49,1-3 months,Cricket,1 - 2 hours,Occasionally,95649,88,Daily,86,373,32511,1094,23085
899359,Stephanie,Francis,India,Female,27,3-6 months,Kabaddi,Less than 1 hour,Monthly,30174,515,Monthly,205,122,51874,2968,86530
164475,Erik,Malone,Argentina,Male,47,Less than a month,Cricket,2 - 4 hours,Weekly,659,67,Monthly,200,439,90003,1277,68926
868325,John,Dunlap,Argentina,Male,22,Less than a month,Virtual Games,4 - 6 hours,Occasionally,78084,502,Daily,672,75,6885,274,36455
350780,Jason,Vargas,Mexico,Female,69,More than a year,Baseball,Less than 1 hour,Weekly,152,20,Monthly,20,242,19960,2639,169237
265903,Stephanie,Edwards,Mexico,Male,60,1-3 months,Football,2 - 4 hours,Monthly,1655,25,Monthly,487,284,19317,5318,183294
275527,Brandon,Dyer,India,Female,66,More than a year,Baseball,2 - 4 hours,Daily,10571,73,Monthly,1699,545,8032,2158,34624
309318,Albert,Thompson,Mexico,Male,31,Less than a month,Virtual Games,1 - 2 hours,Weekly,5513,107,Daily,423,250,5481,12210,61915
113612,Michael,Cross,India,Male,20,Less than a month,Basketball,4 - 6 hours,Monthly,7089,56,Monthly,53,414,193227,4438,85023
861143,Jennifer,Stevenson,India,Female,63,6-12 months,Cricket,1 - 2 hours,Daily,23528,138,Monthly,187,209,21296,178,89434
916419,Allison,Shepard,Brazil,Female,55,More than a year,Cricket,1 - 2 hours,Monthly,16815,126,Monthly,22,29,53768,3187,47192
355781,Maria,Wilkinson,India,Male,41,1-3 months,Basketball,More than 6 hours,Weekly,30050,79,Daily,92,24,20096,2394,175720
153350,Christopher,Reese,Argentina,Male,72,1-3 months,Cricket,1 - 2 hours,Daily,10233,82,Daily,121,116,7482,2516,44650
427610,Shannon,Ramos,Brazil,Male,57,3-6 months,Football,1 - 2 hours,No,18466,120,Weekly,70,605,35938,1284,57004
296367,Savannah,Butler,Brazil,Male,68,6-12 months,Football,More than 6 hours,Weekly,6683,116,Rarely/Never,582,221,39886,4657,89845
161927,Ryan,Barr,Brazil,Male,39,Less than a month,Football,1 - 2 hours,Monthly,32279,82,Rarely/Never,135,279,117443,5798,12524
285445,Daniel,Riley,India,Female,57,Less than a month,Table Tennis,4 - 6 hours,Daily,5160,118,Weekly,701,115,32954,1771,154338
838648,Shawn,Vega,Brazil,Male,54,3-6 months,Football,4 - 6 hours,Monthly,13460,12,Monthly,3844,503,17569,3185,89797
600263,Sarah,Kim,Brazil,Female,43,6-12 months,Cricket,Less than 1 hour,Daily,6834,63,Weekly,95,533,24652,2884,64045
929976,Lisa,Hines,Mexico,Male,70,6-12 months,Cricket,Less than 1 hour,Weekly,2583,83,Daily,10,151,23275,3988,71974
857848,Jacqueline,Mckinney,Mexico,Female,69,More than a year,Virtual Games,Less than 1 hour,Occasionally,2503,132,Weekly,60,463,45553,4333,75337
808071,Sean,Rodriguez,India,Female,72,1-3 months,Football,Less than 1 hour,Monthly,45769,105,Daily,219,308,19742,10413,183956
247534,Kimberly,Malone,India,Female,65,3-6 months,Cricket,Less than 1 hour,Weekly,349,88,Daily,92,203,7006,255,83169
866360,Lisa,Parker,India,Female,69,6-12 months,Baseball,Less than 1 hour,Monthly,5734,37,Monthly,135,103,3049,4588,20276
427846,Taylor,Young,Brazil,Male,63,More than a year,Baseball,4 - 6 hours,No,3623,137,Rarely/Never,210,643,49519,2692,86142
789740,Nicholas,Hurst,Brazil,Female,40,1-3 months,Football,1 - 2 hours,Weekly,2413,98,Monthly,118,200,110916,7939,56616
704170,William,Cooper,India,Female,29,Less than a month,Basketball,1 - 2 hours,Weekly,2133,88,Daily,220,204,12194,1785,32048
316670,Denise,Ford,Brazil,Male,27,More than a year,Other,1 - 2 hours,Weekly,3637,54,Daily,50,175,13726,2293,81357
653571,Monique,Richardson,Mexico,Male,57,1-3 months,Basketball,Less than 1 hour,Occasionally,8973,82,Daily,154,365,16961,1631,71918
250372,Douglas,Leach,India,Male,61,More than a year,Basketball,2 - 4 hours,Weekly,12405,107,Monthly,124,609,57897,4731,10286
211127,Levi,Shelton,India,Male,37,1-3 months,Cricket,1 - 2 hours,Weekly,6007,64,Daily,71,422,52405,7925,59748
401278,Jennifer,Bryant,Brazil,Male,64,More than a year,Cricket,4 - 6 hours,Weekly,98184,104,Daily,11,566,22277,2169,62371
238143,Shannon,Morrison,Mexico,Male,72,6-12 months,Other,2 - 4 hours,Daily,3966,77,Rarely/Never,48,375,17755,4315,47888
666937,Kyle,Blanchard,Mexico,Male,32,1-3 months,Cricket,Less than 1 hour,Occasionally,53149,121,Monthly,257,303,18000,5923,100151
416171,Douglas,Wheeler,Brazil,Male,63,3-6 months,Football,4 - 6 hours,Daily,2478,14,Weekly,73,681,12080,5138,115614
452965,Jamie,Vasquez,Brazil,Female,64,1-3 months,Football,1 - 2 hours,Monthly,12855,329,Monthly,254,401,26308,4590,34603
